# started on Wed Jan 10 16:32:07 2018

#           time CPU                counts unit events
   167.559647358 CPU4           209,205,083      instructions              #    0.98  insn per cycle         
   167.559647358 CPU5           209,870,204      instructions              #    0.98  insn per cycle         
   167.559647358 CPU6           209,763,096      instructions              #    0.98  insn per cycle         
   167.559647358 CPU7           209,766,773      instructions              #    0.98  insn per cycle         
   167.559647358 CPU4                     0      page-faults                                                 
   167.559647358 CPU5                     0      page-faults                                                 
   167.559647358 CPU6                     0      page-faults                                                 
   167.559647358 CPU7                     0      page-faults                                                 
   167.559647358 CPU4               132,037      LLC-load-misses                                             
   167.559647358 CPU5               131,323      LLC-load-misses                                             
   167.559647358 CPU6               136,470      LLC-load-misses                                             
   167.559647358 CPU7               131,580      LLC-load-misses                                             
   167.559647358 CPU4               207,042      branch-misses             #    1.64% of all branches        
   167.559647358 CPU5               157,599      branch-misses             #    1.25% of all branches        
   167.559647358 CPU6               140,558      branch-misses             #    1.12% of all branches        
   167.559647358 CPU7               152,869      branch-misses             #    1.21% of all branches        
   167.559647358 CPU4            16,518,944      branches                                                    
   167.559647358 CPU5            16,553,430      branches                                                    
   167.559647358 CPU6            16,535,887      branches                                                    
   167.559647358 CPU7            16,541,553      branches                                                    
   167.760346372 CPU4           274,233,688      cycles                                                      
   167.760346372 CPU5           275,198,215      cycles                                                      
   167.760346372 CPU6           273,081,545      cycles                                                      
   167.760346372 CPU7           270,563,378      cycles                                                      
   167.760346372 CPU4           205,829,869      instructions              #    0.96  insn per cycle         
   167.760346372 CPU5           205,271,826      instructions              #    0.96  insn per cycle         
   167.760346372 CPU6           205,541,899      instructions              #    0.96  insn per cycle         
   167.760346372 CPU7           204,394,602      instructions              #    0.95  insn per cycle         
   167.760346372 CPU4                     0      page-faults                                                 
   167.760346372 CPU5                     0      page-faults                                                 
   167.760346372 CPU6                     0      page-faults                                                 
   167.760346372 CPU7                     0      page-faults                                                 
   167.760346372 CPU4               128,839      LLC-load-misses                                             
   167.760346372 CPU5               128,827      LLC-load-misses                                             
   167.760346372 CPU6               133,166      LLC-load-misses                                             
   167.760346372 CPU7               127,291      LLC-load-misses                                             
   167.760346372 CPU4               201,614      branch-misses             #    1.60% of all branches        
   167.760346372 CPU5               155,848      branch-misses             #    1.24% of all branches        
   167.760346372 CPU6               136,484      branch-misses             #    1.08% of all branches        
   167.760346372 CPU7               147,638      branch-misses             #    1.17% of all branches        
   167.760346372 CPU4            16,669,808      branches                                                    
   167.760346372 CPU5            16,199,445      branches                                                    
   167.760346372 CPU6            16,588,646      branches                                                    
   167.760346372 CPU7            16,513,499      branches                                                    
   167.961147345 CPU4           261,073,019      cycles                                                      
   167.961147345 CPU5           261,071,516      cycles                                                      
   167.961147345 CPU6           261,072,338      cycles                                                      
   167.961147345 CPU7           261,071,031      cycles                                                      
   167.961147345 CPU4           195,463,251      instructions              #    0.91  insn per cycle         
   167.961147345 CPU5           195,457,404      instructions              #    0.91  insn per cycle         
   167.961147345 CPU6           195,342,700      instructions              #    0.91  insn per cycle         
   167.961147345 CPU7           196,071,995      instructions              #    0.91  insn per cycle         
   167.961147345 CPU4                     0      page-faults                                                 
   167.961147345 CPU5                     0      page-faults                                                 
   167.961147345 CPU6                     0      page-faults                                                 
   167.961147345 CPU7                     0      page-faults                                                 
   167.961147345 CPU4               124,622      LLC-load-misses                                             
   167.961147345 CPU5               122,181      LLC-load-misses                                             
   167.961147345 CPU6               127,051      LLC-load-misses                                             
   167.961147345 CPU7               123,071      LLC-load-misses                                             
   167.961147345 CPU4               144,644      branch-misses             #    1.15% of all branches        
   167.961147345 CPU5               146,804      branch-misses             #    1.17% of all branches        
   167.961147345 CPU6               130,408      branch-misses             #    1.04% of all branches        
   167.961147345 CPU7               143,055      branch-misses             #    1.14% of all branches        
   167.961147345 CPU4            15,417,043      branches                                                    
   167.961147345 CPU5            15,414,790      branches                                                    
   167.961147345 CPU6            15,384,994      branches                                                    
   167.961147345 CPU7            15,466,153      branches                                                    
   168.161827776 CPU4           280,851,332      cycles                                                      
   168.161827776 CPU5           280,850,364      cycles                                                      
   168.161827776 CPU6           280,850,738      cycles                                                      
   168.161827776 CPU7           280,850,935      cycles                                                      
   168.161827776 CPU4           209,759,932      instructions              #    0.98  insn per cycle         
   168.161827776 CPU5           209,684,230      instructions              #    0.98  insn per cycle         
   168.161827776 CPU6           209,424,443      instructions              #    0.98  insn per cycle         
   168.161827776 CPU7           210,291,085      instructions              #    0.98  insn per cycle         
   168.161827776 CPU4                     0      page-faults                                                 
   168.161827776 CPU5                     0      page-faults                                                 
   168.161827776 CPU6                     0      page-faults                                                 
   168.161827776 CPU7                     0      page-faults                                                 
   168.161827776 CPU4               131,905      LLC-load-misses                                             
   168.161827776 CPU5               131,100      LLC-load-misses                                             
   168.161827776 CPU6               137,826      LLC-load-misses                                             
   168.161827776 CPU7               132,582      LLC-load-misses                                             
   168.161827776 CPU4               153,082      branch-misses             #    1.21% of all branches        
   168.161827776 CPU5               157,466      branch-misses             #    1.25% of all branches        
   168.161827776 CPU6               140,176      branch-misses             #    1.11% of all branches        
   168.161827776 CPU7               153,444      branch-misses             #    1.22% of all branches        
   168.161827776 CPU4            16,542,200      branches                                                    
   168.161827776 CPU5            16,532,625      branches                                                    
   168.161827776 CPU6            16,497,865      branches                                                    
   168.161827776 CPU7            16,577,784      branches                                                    
   168.362547457 CPU4           281,024,958      cycles                                                      
   168.362547457 CPU5           281,023,334      cycles                                                      
   168.362547457 CPU6           281,022,001      cycles                                                      
   168.362547457 CPU7           281,021,861      cycles                                                      
   168.362547457 CPU4           209,882,292      instructions              #    0.98  insn per cycle         
   168.362547457 CPU5           209,902,636      instructions              #    0.98  insn per cycle         
   168.362547457 CPU6           209,748,250      instructions              #    0.98  insn per cycle         
   168.362547457 CPU7           210,482,207      instructions              #    0.98  insn per cycle         
   168.362547457 CPU4                     0      page-faults                                                 
   168.362547457 CPU5                     0      page-faults                                                 
   168.362547457 CPU6                     0      page-faults                                                 
   168.362547457 CPU7                     0      page-faults                                                 
   168.362547457 CPU4               132,676      LLC-load-misses                                             
   168.362547457 CPU5               131,351      LLC-load-misses                                             
   168.362547457 CPU6               135,790      LLC-load-misses                                             
   168.362547457 CPU7               132,225      LLC-load-misses                                             
   168.362547457 CPU4               153,263      branch-misses             #    1.22% of all branches        
   168.362547457 CPU5               157,537      branch-misses             #    1.25% of all branches        
   168.362547457 CPU6               139,733      branch-misses             #    1.11% of all branches        
   168.362547457 CPU7               153,392      branch-misses             #    1.22% of all branches        
   168.362547457 CPU4            16,553,975      branches                                                    
   168.362547457 CPU5            16,551,731      branches                                                    
   168.362547457 CPU6            16,517,242      branches                                                    
   168.362547457 CPU7            16,592,062      branches                                                    
   168.563277221 CPU4           271,787,665      cycles                                                      
   168.563277221 CPU5           271,784,348      cycles                                                      
   168.563277221 CPU6           271,785,651      cycles                                                      
   168.563277221 CPU7           271,780,861      cycles                                                      
   168.563277221 CPU4           202,786,086      instructions              #    0.94  insn per cycle         
   168.563277221 CPU5           202,881,672      instructions              #    0.95  insn per cycle         
   168.563277221 CPU6           202,373,710      instructions              #    0.94  insn per cycle         
   168.563277221 CPU7           203,406,473      instructions              #    0.95  insn per cycle         
   168.563277221 CPU4                     0      page-faults                                                 
   168.563277221 CPU5                     0      page-faults                                                 
   168.563277221 CPU6                     0      page-faults                                                 
   168.563277221 CPU7                     0      page-faults                                                 
   168.563277221 CPU4               129,713      LLC-load-misses                                             
   168.563277221 CPU5               127,058      LLC-load-misses                                             
   168.563277221 CPU6               135,746      LLC-load-misses                                             
   168.563277221 CPU7               127,632      LLC-load-misses                                             
   168.563277221 CPU4               148,427      branch-misses             #    1.18% of all branches        
   168.563277221 CPU5               152,715      branch-misses             #    1.21% of all branches        
   168.563277221 CPU6               135,930      branch-misses             #    1.08% of all branches        
   168.563277221 CPU7               148,580      branch-misses             #    1.18% of all branches        
   168.563277221 CPU4            15,996,190      branches                                                    
   168.563277221 CPU5            16,000,170      branches                                                    
   168.563277221 CPU6            15,952,052      branches                                                    
   168.563277221 CPU7            16,042,761      branches                                                    
   168.763931236 CPU4           264,235,772      cycles                                                      
   168.763931236 CPU5           264,239,490      cycles                                                      
   168.763931236 CPU6           264,241,290      cycles                                                      
   168.763931236 CPU7           264,241,299      cycles                                                      
   168.763931236 CPU4           197,654,748      instructions              #    0.92  insn per cycle         
   168.763931236 CPU5           197,580,288      instructions              #    0.92  insn per cycle         
   168.763931236 CPU6           197,324,631      instructions              #    0.92  insn per cycle         
   168.763931236 CPU7           198,127,392      instructions              #    0.92  insn per cycle         
   168.763931236 CPU4                     0      page-faults                                                 
   168.763931236 CPU5                     0      page-faults                                                 
   168.763931236 CPU6                     0      page-faults                                                 
   168.763931236 CPU7                     0      page-faults                                                 
   168.763931236 CPU4               124,341      LLC-load-misses                                             
   168.763931236 CPU5               123,866      LLC-load-misses                                             
   168.763931236 CPU6               129,174      LLC-load-misses                                             
   168.763931236 CPU7               124,391      LLC-load-misses                                             
   168.763931236 CPU4               144,370      branch-misses             #    1.14% of all branches        
   168.763931236 CPU5               148,410      branch-misses             #    1.18% of all branches        
   168.763931236 CPU6               131,815      branch-misses             #    1.05% of all branches        
   168.763931236 CPU7               144,592      branch-misses             #    1.15% of all branches        
   168.763931236 CPU4            15,586,996      branches                                                    
   168.763931236 CPU5            15,583,431      branches                                                    
   168.763931236 CPU6            15,545,504      branches                                                    
   168.763931236 CPU7            15,622,238      branches                                                    
   168.964606418 CPU4           280,949,795      cycles                                                      
   168.964606418 CPU5           280,950,148      cycles                                                      
   168.964606418 CPU6           280,947,671      cycles                                                      
   168.964606418 CPU7           280,949,122      cycles                                                      
   168.964606418 CPU4           209,798,919      instructions              #    0.98  insn per cycle         
   168.964606418 CPU5           209,833,555      instructions              #    0.98  insn per cycle         
   168.964606418 CPU6           209,449,547      instructions              #    0.98  insn per cycle         
   168.964606418 CPU7           210,389,543      instructions              #    0.98  insn per cycle         
   168.964606418 CPU4                     0      page-faults                                                 
   168.964606418 CPU5                     0      page-faults                                                 
   168.964606418 CPU6                     0      page-faults                                                 
   168.964606418 CPU7                     0      page-faults                                                 
   168.964606418 CPU4               132,567      LLC-load-misses                                             
   168.964606418 CPU5               131,100      LLC-load-misses                                             
   168.964606418 CPU6               138,099      LLC-load-misses                                             
   168.964606418 CPU7               132,025      LLC-load-misses                                             
   168.964606418 CPU4               153,112      branch-misses             #    1.21% of all branches        
   168.964606418 CPU5               157,461      branch-misses             #    1.25% of all branches        
   168.964606418 CPU6               139,991      branch-misses             #    1.11% of all branches        
   168.964606418 CPU7               153,444      branch-misses             #    1.22% of all branches        
   168.964606418 CPU4            16,536,297      branches                                                    
   168.964606418 CPU5            16,539,556      branches                                                    
   168.964606418 CPU6            16,500,087      branches                                                    
   168.964606418 CPU7            16,583,243      branches                                                    
   169.165321974 CPU4           279,901,563      cycles                                                      
   169.165321974 CPU5           279,454,017      cycles                                                      
   169.165321974 CPU6           280,945,152      cycles                                                      
   169.165321974 CPU7           274,594,743      cycles                                                      
   169.165321974 CPU4           208,412,337      instructions              #    0.97  insn per cycle         
   169.165321974 CPU5           207,615,103      instructions              #    0.97  insn per cycle         
   169.165321974 CPU6           206,813,511      instructions              #    0.96  insn per cycle         
   169.165321974 CPU7           203,811,548      instructions              #    0.95  insn per cycle         
   169.165321974 CPU4                     0      page-faults                                                 
   169.165321974 CPU5                     0      page-faults                                                 
   169.165321974 CPU6                     0      page-faults                                                 
   169.165321974 CPU7                    78      page-faults                                                 
   169.165321974 CPU4               132,160      LLC-load-misses                                             
   169.165321974 CPU5               130,504      LLC-load-misses                                             
   169.165321974 CPU6               138,394      LLC-load-misses                                             
   169.165321974 CPU7               132,032      LLC-load-misses                                             
   169.165321974 CPU4               150,520      branch-misses             #    1.19% of all branches        
   169.165321974 CPU5               155,533      branch-misses             #    1.23% of all branches        
   169.165321974 CPU6               138,547      branch-misses             #    1.10% of all branches        
   169.165321974 CPU7               145,695      branch-misses             #    1.15% of all branches        
   169.165321974 CPU4            16,834,441      branches                                                    
   169.165321974 CPU5            16,797,993      branches                                                    
   169.165321974 CPU6            16,319,119      branches                                                    
   169.165321974 CPU7            16,513,734      branches                                                    
   169.366064738 CPU4           268,371,317      cycles                                                      
   169.366064738 CPU5           268,365,126      cycles                                                      
   169.366064738 CPU6           268,364,958      cycles                                                      
   169.366064738 CPU7           268,363,713      cycles                                                      
   169.366064738 CPU4           201,048,735      instructions              #    0.94  insn per cycle         
   169.366064738 CPU5           200,362,518      instructions              #    0.93  insn per cycle         
   169.366064738 CPU6           200,301,369      instructions              #    0.93  insn per cycle         
   169.366064738 CPU7           200,802,426      instructions              #    0.93  insn per cycle         
   169.366064738 CPU4                     0      page-faults                                                 
   169.366064738 CPU5                     0      page-faults                                                 
   169.366064738 CPU6                     0      page-faults                                                 
   169.366064738 CPU7                     0      page-faults                                                 
   169.366064738 CPU4               126,304      LLC-load-misses                                             
   169.366064738 CPU5               125,969      LLC-load-misses                                             
   169.366064738 CPU6               131,317      LLC-load-misses                                             
   169.366064738 CPU7               125,726      LLC-load-misses                                             
   169.366064738 CPU4               146,912      branch-misses             #    1.16% of all branches        
   169.366064738 CPU5               150,796      branch-misses             #    1.19% of all branches        
   169.366064738 CPU6               133,913      branch-misses             #    1.06% of all branches        
   169.366064738 CPU7               134,162      branch-misses             #    1.06% of all branches        
   169.366064738 CPU4            15,852,030      branches                                                    
   169.366064738 CPU5            15,805,702      branches                                                    
   169.366064738 CPU6            15,777,359      branches                                                    
   169.366064738 CPU7            15,813,672      branches                                                    
   169.566802460 CPU4           267,841,593      cycles                                                      
   169.566802460 CPU5           267,838,995      cycles                                                      
   169.566802460 CPU6           267,837,059      cycles                                                      
   169.566802460 CPU7           267,841,562      cycles                                                      
   169.566802460 CPU4           200,727,403      instructions              #    0.93  insn per cycle         
   169.566802460 CPU5           200,183,907      instructions              #    0.93  insn per cycle         
   169.566802460 CPU6           199,909,766      instructions              #    0.93  insn per cycle         
   169.566802460 CPU7           200,478,645      instructions              #    0.93  insn per cycle         
   169.566802460 CPU4                     0      page-faults                                                 
   169.566802460 CPU5                     0      page-faults                                                 
   169.566802460 CPU6                     0      page-faults                                                 
   169.566802460 CPU7                     0      page-faults                                                 
   169.566802460 CPU4               126,168      LLC-load-misses                                             
   169.566802460 CPU5               125,689      LLC-load-misses                                             
   169.566802460 CPU6               131,722      LLC-load-misses                                             
   169.566802460 CPU7               126,929      LLC-load-misses                                             
   169.566802460 CPU4               146,737      branch-misses             #    1.16% of all branches        
   169.566802460 CPU5               150,560      branch-misses             #    1.19% of all branches        
   169.566802460 CPU6               134,048      branch-misses             #    1.06% of all branches        
   169.566802460 CPU7               134,266      branch-misses             #    1.06% of all branches        
   169.566802460 CPU4            15,831,968      branches                                                    
   169.566802460 CPU5            15,783,623      branches                                                    
   169.566802460 CPU6            15,758,712      branches                                                    
   169.566802460 CPU7            15,796,397      branches                                                    
   169.767546516 CPU4           279,395,600      cycles                                                      
   169.767546516 CPU5           279,395,105      cycles                                                      
   169.767546516 CPU6           279,394,739      cycles                                                      
   169.767546516 CPU7           279,391,853      cycles                                                      
   169.767546516 CPU4           208,980,614      instructions              #    0.97  insn per cycle         
   169.767546516 CPU5           208,566,742      instructions              #    0.97  insn per cycle         
   169.767546516 CPU6           208,233,030      instructions              #    0.97  insn per cycle         
   169.767546516 CPU7           208,826,848      instructions              #    0.97  insn per cycle         
   169.767546516 CPU4                     0      page-faults                                                 
   169.767546516 CPU5                     0      page-faults                                                 
   169.767546516 CPU6                     0      page-faults                                                 
   169.767546516 CPU7                     0      page-faults                                                 
   169.767546516 CPU4               133,514      LLC-load-misses                                             
   169.767546516 CPU5               130,996      LLC-load-misses                                             
   169.767546516 CPU6               136,932      LLC-load-misses                                             
   169.767546516 CPU7               130,699      LLC-load-misses                                             
   169.767546516 CPU4               152,997      branch-misses             #    1.21% of all branches        
   169.767546516 CPU5               156,730      branch-misses             #    1.24% of all branches        
   169.767546516 CPU6               139,378      branch-misses             #    1.10% of all branches        
   169.767546516 CPU7               139,486      branch-misses             #    1.10% of all branches        
   169.767546516 CPU4            16,479,016      branches                                                    
   169.767546516 CPU5            16,452,913      branches                                                    
   169.767546516 CPU6            16,405,125      branches                                                    
   169.767546516 CPU7            16,450,789      branches                                                    
   169.968174531 CPU4           260,823,067      cycles                                                      
   169.968174531 CPU5           260,820,939      cycles                                                      
   169.968174531 CPU6           260,820,146      cycles                                                      
   169.968174531 CPU7           260,820,206      cycles                                                      
   169.968174531 CPU4           194,787,467      instructions              #    0.91  insn per cycle         
   169.968174531 CPU5           195,247,830      instructions              #    0.91  insn per cycle         
   169.968174531 CPU6           195,001,892      instructions              #    0.91  insn per cycle         
   169.968174531 CPU7           195,541,043      instructions              #    0.91  insn per cycle         
   169.968174531 CPU4                     0      page-faults                                                 
   169.968174531 CPU5                     0      page-faults                                                 
   169.968174531 CPU6                     0      page-faults                                                 
   169.968174531 CPU7                     0      page-faults                                                 
   169.968174531 CPU4               121,957      LLC-load-misses                                             
   169.968174531 CPU5               122,360      LLC-load-misses                                             
   169.968174531 CPU6               128,060      LLC-load-misses                                             
   169.968174531 CPU7               122,828      LLC-load-misses                                             
   169.968174531 CPU4               192,818      branch-misses             #    1.53% of all branches        
   169.968174531 CPU5               146,613      branch-misses             #    1.16% of all branches        
   169.968174531 CPU6               130,230      branch-misses             #    1.03% of all branches        
   169.968174531 CPU7               130,452      branch-misses             #    1.03% of all branches        
   169.968174531 CPU4            15,383,592      branches                                                    
   169.968174531 CPU5            15,397,658      branches                                                    
   169.968174531 CPU6            15,361,722      branches                                                    
   169.968174531 CPU7            15,405,811      branches                                                    
   170.168856504 CPU4           276,738,171      cycles                                                      
   170.168856504 CPU5           276,741,664      cycles                                                      
   170.168856504 CPU6           276,743,321      cycles                                                      
   170.168856504 CPU7           276,744,984      cycles                                                      
   170.168856504 CPU4           206,357,197      instructions              #    0.96  insn per cycle         
   170.168856504 CPU5           206,836,465      instructions              #    0.96  insn per cycle         
   170.168856504 CPU6           206,564,859      instructions              #    0.96  insn per cycle         
   170.168856504 CPU7           207,159,544      instructions              #    0.96  insn per cycle         
   170.168856504 CPU4                     0      page-faults                                                 
   170.168856504 CPU5                     0      page-faults                                                 
   170.168856504 CPU6                     0      page-faults                                                 
   170.168856504 CPU7                     0      page-faults                                                 
   170.168856504 CPU4               129,645      LLC-load-misses                                             
   170.168856504 CPU5               129,657      LLC-load-misses                                             
   170.168856504 CPU6               134,807      LLC-load-misses                                             
   170.168856504 CPU7               130,402      LLC-load-misses                                             
   170.168856504 CPU4               204,114      branch-misses             #    1.61% of all branches        
   170.168856504 CPU5               155,222      branch-misses             #    1.23% of all branches        
   170.168856504 CPU6               137,895      branch-misses             #    1.09% of all branches        
   170.168856504 CPU7               138,014      branch-misses             #    1.09% of all branches        
   170.168856504 CPU4            16,307,760      branches                                                    
   170.168856504 CPU5            16,313,073      branches                                                    
   170.168856504 CPU6            16,271,769      branches                                                    
   170.168856504 CPU7            16,317,850      branches                                                    
   170.369570852 CPU4           281,012,946      cycles                                                      
   170.369570852 CPU5           281,013,631      cycles                                                      
   170.369570852 CPU6           281,013,157      cycles                                                      
   170.369570852 CPU7           281,013,074      cycles                                                      
   170.369570852 CPU4           209,331,752      instructions              #    0.97  insn per cycle         
   170.369570852 CPU5           209,925,168      instructions              #    0.98  insn per cycle         
   170.369570852 CPU6           209,739,134      instructions              #    0.97  insn per cycle         
   170.369570852 CPU7           210,168,206      instructions              #    0.98  insn per cycle         
   170.369570852 CPU4                     0      page-faults                                                 
   170.369570852 CPU5                     0      page-faults                                                 
   170.369570852 CPU6                     0      page-faults                                                 
   170.369570852 CPU7                     0      page-faults                                                 
   170.369570852 CPU4               133,100      LLC-load-misses                                             
   170.369570852 CPU5               131,444      LLC-load-misses                                             
   170.369570852 CPU6               134,941      LLC-load-misses                                             
   170.369570852 CPU7               132,430      LLC-load-misses                                             
   170.369570852 CPU4               207,259      branch-misses             #    1.64% of all branches        
   170.369570852 CPU5               157,593      branch-misses             #    1.25% of all branches        
   170.369570852 CPU6               139,719      branch-misses             #    1.10% of all branches        
   170.369570852 CPU7               140,212      branch-misses             #    1.11% of all branches        
   170.369570852 CPU4            16,535,825      branches                                                    
   170.369570852 CPU5            16,554,366      branches                                                    
   170.369570852 CPU6            16,516,181      branches                                                    
   170.369570852 CPU7            16,554,063      branches                                                    
   170.570231034 CPU4           275,785,034      cycles                                                      
   170.570231034 CPU5           275,781,929      cycles                                                      
   170.570231034 CPU6           275,783,135      cycles                                                      
   170.570231034 CPU7           275,783,807      cycles                                                      
   170.570231034 CPU4           205,505,404      instructions              #    0.95  insn per cycle         
   170.570231034 CPU5           206,040,806      instructions              #    0.96  insn per cycle         
   170.570231034 CPU6           205,653,011      instructions              #    0.96  insn per cycle         
   170.570231034 CPU7           206,198,128      instructions              #    0.96  insn per cycle         
   170.570231034 CPU4                     0      page-faults                                                 
   170.570231034 CPU5                     0      page-faults                                                 
   170.570231034 CPU6                     0      page-faults                                                 
   170.570231034 CPU7                     0      page-faults                                                 
   170.570231034 CPU4               129,241      LLC-load-misses                                             
   170.570231034 CPU5               128,862      LLC-load-misses                                             
   170.570231034 CPU6               136,001      LLC-load-misses                                             
   170.570231034 CPU7               129,677      LLC-load-misses                                             
   170.570231034 CPU4               203,430      branch-misses             #    1.61% of all branches        
   170.570231034 CPU5               154,872      branch-misses             #    1.22% of all branches        
   170.570231034 CPU6               137,783      branch-misses             #    1.09% of all branches        
   170.570231034 CPU7               137,462      branch-misses             #    1.09% of all branches        
   170.570231034 CPU4            16,233,196      branches                                                    
   170.570231034 CPU5            16,248,989      branches                                                    
   170.570231034 CPU6            16,202,867      branches                                                    
   170.570231034 CPU7            16,242,923      branches                                                    
#           time CPU                counts unit events
   170.771068464 CPU4           258,948,319      cycles                                                      
   170.771068464 CPU5           258,564,765      cycles                                                      
   170.771068464 CPU6           260,986,162      cycles                                                      
   170.771068464 CPU7           255,448,693      cycles                                                      
   170.771068464 CPU4           194,864,994      instructions              #    0.90  insn per cycle         
   170.771068464 CPU5           195,171,636      instructions              #    0.91  insn per cycle         
   170.771068464 CPU6           194,954,275      instructions              #    0.91  insn per cycle         
   170.771068464 CPU7           193,511,290      instructions              #    0.90  insn per cycle         
   170.771068464 CPU4                     0      page-faults                                                 
   170.771068464 CPU5                     0      page-faults                                                 
   170.771068464 CPU6                     0      page-faults                                                 
   170.771068464 CPU7                     0      page-faults                                                 
   170.771068464 CPU4               121,207      LLC-load-misses                                             
   170.771068464 CPU5               121,031      LLC-load-misses                                             
   170.771068464 CPU6               128,215      LLC-load-misses                                             
   170.771068464 CPU7               120,523      LLC-load-misses                                             
   170.771068464 CPU4               190,730      branch-misses             #    1.51% of all branches        
   170.771068464 CPU5               145,003      branch-misses             #    1.15% of all branches        
   170.771068464 CPU6               131,149      branch-misses             #    1.04% of all branches        
   170.771068464 CPU7               127,847      branch-misses             #    1.01% of all branches        
   170.771068464 CPU4            15,794,974      branches                                                    
   170.771068464 CPU5            15,787,635      branches                                                    
   170.771068464 CPU6            15,378,103      branches                                                    
   170.771068464 CPU7            15,645,655      branches                                                    
   170.971830436 CPU4           280,032,223      cycles                                                      
   170.971830436 CPU5           280,032,426      cycles                                                      
   170.971830436 CPU6           280,032,528      cycles                                                      
   170.971830436 CPU7           280,032,511      cycles                                                      
   170.971830436 CPU4           208,014,097      instructions              #    0.97  insn per cycle         
